episode,reward,waiting_time,resource_util
153,-764.3333333333334,54.534,88.02666666666669
154,-1022.6666666666666,54.534,90.74666666666667
155,-855.0,54.534,88.44
156,-843.0,54.534,88.16000000000001
157,-769.6666666666666,54.534,89.49333333333334
158,-978.3333333333334,54.534,90.50666666666666
159,-920.0,54.534,89.50666666666666
160,-821.6666666666666,54.534,89.42666666666666
161,-786.6666666666666,54.534,89.08
162,-574.6666666666666,54.534,87.58666666666666
163,-1042.0,54.534,90.50666666666666
164,-1014.0,54.534,91.01333333333332
165,-860.3333333333334,54.534,90.30666666666666
166,-921.6666666666666,54.534,89.66666666666667
167,-698.3333333333334,54.534,90.25333333333333
168,-725.0,54.534,88.93333333333334
169,-1026.3333333333333,54.534,90.78666666666668
170,-1076.3333333333333,54.534,91.50666666666666
171,-937.0,54.534,90.86666666666667
172,-738.0,54.534,88.92
173,-1212.0,54.534,91.09333333333332
174,-836.3333333333334,54.534,89.12
175,-726.0,54.534,89.37333333333333
176,-709.0,54.534,87.78666666666668
177,-606.3333333333334,54.534,89.85333333333334
178,-836.0,54.534,90.59999999999998
179,-939.3333333333334,54.534,89.44
180,-721.6666666666666,54.534,89.72000000000001
181,-837.0,54.534,88.78666666666668
182,-854.0,54.534,90.30666666666667
183,-808.0,54.534,91.02666666666666
184,-874.0,54.534,89.57333333333332
185,-752.0,54.534,90.32
186,-571.3333333333334,54.534,91.09333333333332
187,-698.6666666666666,54.534,89.93333333333334
188,-730.3333333333334,54.534,90.05333333333334
189,-723.0,54.534,90.97333333333331
190,-708.6666666666666,54.534,90.64
191,-871.3333333333334,54.534,90.54666666666667
192,-779.6666666666666,54.534,90.62666666666667
193,-684.6666666666666,54.534,90.86666666666667
194,-832.6666666666666,54.534,90.77333333333333
195,-608.3333333333334,54.534,90.33333333333333
196,-829.3333333333334,54.534,90.25333333333333
197,-743.3333333333334,54.534,90.33333333333333
198,-583.3333333333334,54.534,89.17333333333333
199,-855.0,54.534,90.45333333333333
200,-720.3333333333334,54.534,89.83999999999999
201,-627.0,54.534,90.53333333333335
202,-390.3333333333333,54.534,87.73333333333333
203,-679.6666666666666,54.534,89.96
204,-557.3333333333334,54.534,89.34666666666665
205,-742.3333333333334,54.534,89.24
206,-641.6666666666666,54.534,90.70666666666666
207,-695.0,54.534,90.58666666666666
208,-619.0,54.534,90.10666666666667
209,-482.6666666666667,54.534,89.09333333333332
210,-770.6666666666666,54.534,90.09333333333332
211,-804.3333333333334,54.534,90.85333333333334
212,-696.0,54.534,90.86666666666667
213,-634.0,54.534,90.82666666666667
214,-890.3333333333334,54.534,91.0
215,-622.3333333333334,54.534,90.45333333333333
216,-711.3333333333334,54.534,90.77333333333333
217,-855.6666666666666,54.534,92.0
218,-661.6666666666666,54.534,89.41333333333334
219,-802.6666666666666,54.534,91.70666666666666
220,-681.0,54.534,91.02666666666666
221,-728.3333333333334,54.534,90.45333333333333
222,-672.6666666666666,54.534,91.36
223,-448.3333333333333,54.534,89.75999999999999
224,-625.6666666666666,54.534,90.8
225,-726.3333333333334,54.534,89.65333333333335
226,-629.0,54.534,90.92
227,-556.3333333333334,54.534,88.18666666666667
228,-708.0,54.534,91.02666666666666
229,-711.3333333333334,54.534,90.18666666666667
230,-467.3333333333333,54.534,89.33333333333333
231,-619.6666666666666,54.534,90.16000000000001
232,-484.0,54.534,89.36
233,-607.0,54.534,89.30666666666667
234,-705.3333333333334,54.534,90.82666666666667
235,-630.6666666666666,54.534,90.62666666666667
236,-502.6666666666667,54.534,90.39999999999999
237,-614.0,54.534,89.59999999999998
238,-440.6666666666667,54.534,89.16000000000001
239,-648.6666666666666,54.534,89.52
240,-530.0,54.534,89.81333333333333
241,-553.6666666666666,54.534,89.93333333333334
242,-711.0,54.534,91.12
243,-651.3333333333334,54.534,90.36
244,-616.3333333333334,54.534,90.46666666666665
245,-577.6666666666666,54.534,90.18666666666667
246,-644.3333333333334,54.534,91.10666666666667
247,-599.6666666666666,54.534,90.41333333333334
248,-575.0,54.534,88.05333333333334
249,-509.0,54.534,89.45333333333333
250,-609.0,54.534,89.94666666666666
251,-524.0,54.534,89.04
252,-651.6666666666666,54.534,90.74666666666667
253,-642.6666666666666,54.534,89.62666666666667
254,-656.0,54.534,89.75999999999999
255,-718.0,54.534,88.89333333333333
256,-642.3333333333334,54.534,92.17333333333333
257,-500.3333333333333,54.534,89.54666666666667
258,-552.0,54.534,90.97333333333334
259,-472.3333333333333,54.534,89.22666666666667
260,-487.0,54.534,90.69333333333333
261,-408.6666666666667,54.534,89.10666666666667
262,-458.0,54.534,90.01333333333334
263,-485.3333333333333,54.534,90.2
264,-721.3333333333334,54.534,91.17333333333333
265,-496.3333333333333,54.534,91.16000000000001
266,-345.3333333333333,54.534,87.94666666666667
267,-600.3333333333334,54.534,90.19999999999999
268,-441.6666666666667,54.534,90.48
269,-537.3333333333334,54.534,90.78666666666668
270,-428.0,54.534,90.17333333333333
271,-487.6666666666667,54.534,89.37333333333333
272,-594.3333333333334,54.534,90.92
273,-490.0,54.534,91.16000000000001
274,-339.0,54.534,89.02666666666666
275,-478.0,54.534,89.52
276,-549.3333333333334,54.534,90.30666666666667
277,-461.6666666666667,54.534,90.48
278,-434.0,54.534,90.54666666666667
279,-564.3333333333334,54.534,90.49333333333334
280,-612.0,54.534,91.72000000000001
281,-595.3333333333334,54.534,90.94666666666666
282,-523.0,54.534,91.22666666666667
283,-429.0,54.534,88.86666666666666
284,-553.0,54.534,90.26666666666667
285,-474.3333333333333,54.534,89.18666666666667
286,-507.3333333333333,54.534,89.52
287,-501.6666666666667,54.534,90.42666666666666
288,-407.6666666666667,54.534,90.25333333333333
289,-541.6666666666666,54.534,90.88
290,-378.0,54.534,90.52
291,-445.0,54.534,90.34666666666668
292,-508.6666666666667,54.534,91.17333333333335
293,-272.3333333333333,54.534,89.94666666666666
294,-241.0,54.534,89.89333333333333
295,-611.0,54.534,92.09333333333335
296,-623.3333333333334,54.534,91.10666666666667
297,-475.0,54.534,92.02666666666669
298,-419.0,54.534,90.33333333333333
299,-563.0,54.534,91.06666666666666
300,-428.3333333333333,54.534,90.12
