episode,reward,waiting_time,resource_util
51,-1503.6666666666667,54.534,87.30666666666667
52,-1371.0,54.534,87.58666666666666
53,-1541.0,54.534,88.93333333333332
54,-1391.6666666666667,54.534,88.18666666666667
55,-1613.0,54.534,89.32000000000001
56,-1416.6666666666667,54.534,89.75999999999999
57,-1423.6666666666667,54.534,89.25333333333333
58,-1491.0,54.534,90.06666666666666
59,-1275.3333333333333,54.534,89.24
60,-1278.0,54.534,88.02666666666669
61,-1469.3333333333333,54.534,87.53333333333335
62,-1306.0,54.534,88.57333333333334
63,-1436.3333333333333,54.534,89.34666666666668
64,-1237.0,54.534,86.98666666666666
65,-1387.6666666666667,54.534,89.46666666666665
66,-992.3333333333334,54.534,86.02666666666669
67,-1280.3333333333333,54.534,87.63999999999999
68,-1452.3333333333333,54.534,89.36
69,-1404.6666666666667,54.534,89.96
70,-1599.3333333333333,54.534,90.27999999999999
71,-1372.3333333333333,54.534,89.37333333333333
72,-1382.6666666666667,54.534,88.88
73,-1403.6666666666667,54.534,89.36
74,-1294.6666666666667,54.534,89.74666666666667
75,-1344.6666666666667,54.534,88.66666666666667
76,-1129.6666666666667,54.534,88.74666666666667
77,-1358.3333333333333,54.534,88.46666666666665
78,-1577.0,54.534,91.16000000000001
79,-1197.0,54.534,89.08
80,-1331.3333333333333,54.534,88.86666666666667
81,-1305.3333333333333,54.534,88.64
82,-1209.3333333333333,54.534,89.57333333333334
83,-1307.6666666666667,54.534,89.67999999999999
84,-1267.3333333333333,54.534,90.25333333333333
85,-1435.6666666666667,54.534,91.18666666666667
86,-1161.0,54.534,89.37333333333333
87,-1193.0,54.534,87.94666666666666
88,-1491.6666666666667,54.534,90.8
89,-1405.6666666666667,54.534,90.2
90,-1124.0,54.534,88.38666666666666
91,-1255.3333333333333,54.534,90.39999999999999
92,-1100.3333333333333,54.534,88.05333333333333
93,-1048.3333333333333,54.534,89.16000000000001
94,-1329.3333333333333,54.534,88.40000000000002
95,-1177.3333333333333,54.534,89.56
96,-1064.6666666666667,54.534,89.77333333333335
97,-1082.0,54.534,88.61333333333334
98,-1121.6666666666667,54.534,89.64
99,-1252.3333333333333,54.534,89.36000000000001
100,-1116.6666666666667,54.534,89.01333333333332
101,-1353.6666666666667,54.534,89.75999999999999
102,-1196.3333333333333,54.534,88.69333333333334
103,-1087.6666666666667,54.534,89.49333333333334
104,-1419.3333333333333,54.534,90.10666666666667
105,-1138.6666666666667,54.534,89.89333333333333
106,-1057.3333333333333,54.534,89.98666666666666
107,-994.0,54.534,89.86666666666667
108,-1121.0,54.534,90.14666666666666
109,-843.0,54.534,89.08
110,-1027.0,54.534,89.08
111,-981.6666666666666,54.534,90.08
112,-938.0,54.534,89.26666666666665
113,-1293.0,54.534,90.06666666666666
114,-1372.0,54.534,91.52
115,-1205.6666666666667,54.534,90.58666666666666
116,-1125.6666666666667,54.534,89.39999999999999
117,-1173.6666666666667,54.534,90.13333333333333
118,-1111.0,54.534,90.81333333333333
119,-1184.6666666666667,54.534,88.77333333333333
120,-1324.0,54.534,90.74666666666667
121,-981.6666666666666,54.534,89.90666666666668
122,-953.0,54.534,88.38666666666666
123,-969.3333333333334,54.534,88.62666666666667
124,-879.3333333333334,54.534,88.77333333333333
125,-1096.0,54.534,89.48
126,-959.3333333333334,54.534,90.18666666666667
127,-1134.3333333333333,54.534,90.21333333333332
128,-1063.0,54.534,90.44
129,-974.0,54.534,90.42666666666666
130,-1064.0,54.534,89.72000000000001
131,-685.0,54.534,87.50666666666666
132,-1057.3333333333333,54.534,91.16000000000001
133,-1062.0,54.534,90.06666666666668
134,-990.6666666666666,54.534,88.02666666666669
135,-1155.3333333333333,54.534,89.53333333333335
136,-1150.3333333333333,54.534,89.85333333333331
137,-829.3333333333334,54.534,88.01333333333332
138,-993.6666666666666,54.534,89.52000000000002
139,-1004.0,54.534,89.8
140,-947.0,54.534,89.21333333333332
141,-1114.3333333333333,54.534,90.89333333333333
142,-1073.0,54.534,89.86666666666667
143,-827.6666666666666,54.534,88.12
144,-1084.0,54.534,90.34666666666668
145,-853.3333333333334,54.534,90.06666666666666
146,-912.3333333333334,54.534,90.30666666666666
147,-1214.0,54.534,89.65333333333332
148,-922.0,54.534,89.26666666666665
149,-872.6666666666666,54.534,89.45333333333333
150,-933.0,54.534,90.04
151,-1036.6666666666667,54.534,90.68
152,-972.6666666666666,54.534,89.04
153,-926.6666666666666,54.534,91.0
154,-1088.3333333333333,54.534,90.65333333333332
155,-874.0,54.534,90.51999999999998
156,-863.0,54.534,90.08
157,-1048.3333333333333,54.534,90.78666666666668
158,-1185.6666666666667,54.534,91.02666666666666
159,-1030.3333333333333,54.534,89.62666666666667
160,-737.0,54.534,89.36
161,-788.3333333333334,54.534,88.74666666666667
162,-917.0,54.534,90.08
163,-925.0,54.534,89.90666666666665
164,-764.0,54.534,90.74666666666667
165,-877.0,54.534,91.06666666666666
166,-640.0,54.534,89.42666666666666
167,-940.0,54.534,89.69333333333333
168,-876.3333333333334,54.534,90.74666666666667
169,-729.6666666666666,54.534,88.88
170,-972.0,54.534,92.0
171,-909.0,54.534,90.42666666666666
172,-846.0,54.534,91.17333333333333
173,-882.0,54.534,89.42666666666666
174,-986.3333333333334,54.534,90.74666666666667
175,-723.6666666666666,54.534,89.97333333333334
176,-697.6666666666666,54.534,89.04
177,-801.6666666666666,54.534,90.10666666666667
178,-725.0,54.534,89.61333333333334
179,-868.3333333333334,54.534,90.29333333333334
180,-629.6666666666666,54.534,88.45333333333333
181,-817.0,54.534,90.06666666666666
182,-826.0,54.534,89.26666666666665
183,-703.6666666666666,54.534,90.28000000000002
184,-736.6666666666666,54.534,90.37333333333333
185,-663.0,54.534,89.77333333333333
186,-619.0,54.534,90.09333333333332
187,-834.0,54.534,90.29333333333334
188,-718.3333333333334,54.534,88.37333333333333
189,-546.6666666666666,54.534,87.82666666666667
190,-856.0,54.534,89.88
191,-623.0,54.534,89.93333333333332
192,-654.6666666666666,54.534,89.77333333333333
193,-725.6666666666666,54.534,90.52
194,-544.6666666666666,54.534,89.32
195,-728.6666666666666,54.534,88.97333333333334
196,-573.6666666666666,54.534,89.34666666666665
197,-811.6666666666666,54.534,91.29333333333334
198,-723.6666666666666,54.534,90.39999999999999
199,-824.6666666666666,54.534,89.24000000000001
200,-428.0,54.534,88.54666666666667
201,-770.6666666666666,54.534,88.77333333333333
202,-843.0,54.534,90.42666666666666
203,-682.0,54.534,89.02666666666669
204,-576.0,54.534,90.0
205,-838.3333333333334,54.534,90.97333333333334
206,-792.3333333333334,54.534,90.0
207,-541.3333333333334,54.534,88.81333333333333
208,-668.3333333333334,54.534,90.49333333333334
209,-815.0,54.534,91.24
210,-544.3333333333334,54.534,88.65333333333332
211,-677.3333333333334,54.534,90.37333333333333
212,-794.3333333333334,54.534,90.06666666666666
213,-608.3333333333334,54.534,90.52
214,-622.6666666666666,54.534,89.13333333333333
215,-649.3333333333334,54.534,89.37333333333333
216,-675.6666666666666,54.534,88.71999999999998
217,-538.6666666666666,54.534,88.61333333333333
218,-656.6666666666666,54.534,89.30666666666666
219,-655.0,54.534,89.36000000000001
220,-606.3333333333334,54.534,89.8
221,-711.6666666666666,54.534,91.92
222,-694.6666666666666,54.534,91.29333333333334
223,-519.6666666666666,54.534,88.36000000000001
224,-558.6666666666666,54.534,89.09333333333335
225,-521.3333333333334,54.534,88.0
226,-602.0,54.534,90.34666666666665
227,-539.6666666666666,54.534,89.09333333333332
228,-801.0,54.534,91.01333333333332
229,-718.0,54.534,89.49333333333333
230,-688.6666666666666,54.534,90.50666666666666
231,-650.6666666666666,54.534,89.73333333333333
232,-584.3333333333334,54.534,89.82666666666667
233,-366.6666666666667,54.534,89.22666666666667
234,-661.3333333333334,54.534,87.82666666666667
235,-684.6666666666666,54.534,90.50666666666666
236,-681.6666666666666,54.534,91.14666666666666
237,-497.0,54.534,89.77333333333333
238,-575.0,54.534,90.2
239,-541.0,54.534,89.88
240,-612.0,54.534,89.88
241,-580.3333333333334,54.534,90.45333333333333
242,-514.3333333333334,54.534,91.09333333333332
243,-321.3333333333333,54.534,89.25333333333333
244,-636.3333333333334,54.534,89.84000000000002
245,-757.0,54.534,90.75999999999999
246,-519.6666666666666,54.534,89.01333333333332
247,-544.6666666666666,54.534,91.17333333333333
248,-828.0,54.534,91.48
249,-625.0,54.534,90.67999999999999
250,-579.0,54.534,90.32000000000001
251,-482.0,54.534,90.50666666666666
252,-685.3333333333334,54.534,91.62666666666667
253,-509.0,54.534,90.33333333333333
254,-671.0,54.534,89.71999999999998
255,-541.0,54.534,91.29333333333334
256,-693.6666666666666,54.534,91.22666666666667
257,-646.0,54.534,91.63999999999999
258,-546.6666666666666,54.534,89.78666666666668
259,-701.6666666666666,54.534,91.69333333333333
260,-524.6666666666666,54.534,90.16000000000001
261,-435.0,54.534,90.17333333333333
262,-528.6666666666666,54.534,90.01333333333334
263,-582.0,54.534,89.96
264,-606.6666666666666,54.534,91.58666666666666
265,-660.0,54.534,90.96
266,-462.6666666666667,54.534,89.8
267,-531.3333333333334,54.534,90.09333333333332
268,-581.6666666666666,54.534,90.53333333333335
269,-392.3333333333333,54.534,89.77333333333333
270,-460.3333333333333,54.534,89.63999999999999
271,-637.0,54.534,92.09333333333332
272,-446.3333333333333,54.534,90.48
273,-499.0,54.534,90.37333333333333
274,-627.0,54.534,91.32
275,-465.6666666666667,54.534,89.98666666666668
276,-465.0,54.534,88.72000000000001
277,-529.3333333333334,54.534,90.57333333333334
278,-483.0,54.534,90.77333333333333
279,-463.3333333333333,54.534,90.76
280,-700.3333333333334,54.534,91.94666666666667
281,-465.3333333333333,54.534,89.66666666666667
282,-549.3333333333334,54.534,90.28000000000002
283,-409.6666666666667,54.534,90.58666666666666
284,-552.6666666666666,54.534,90.93333333333334
285,-385.6666666666667,54.534,91.16000000000001
286,-617.0,54.534,91.71999999999998
287,-625.3333333333334,54.534,91.81333333333333
288,-747.3333333333334,54.534,91.22666666666667
289,-606.0,54.534,90.25333333333333
290,-533.0,54.534,90.16000000000001
291,-354.6666666666667,54.534,89.42666666666666
292,-361.6666666666667,54.534,89.68
293,-351.0,54.534,89.24000000000001
294,-470.0,54.534,90.88
295,-385.6666666666667,54.534,89.71999999999998
296,-497.3333333333333,54.534,90.98666666666666
297,-636.3333333333334,54.534,91.62666666666667
298,-652.0,54.534,90.60000000000001
299,-475.0,54.534,90.58666666666666
300,-178.0,54.534,89.21333333333332
